date,country,countryCode,province,city,confirmed,suspected,cured,dead,Days,net_confirmed
2020-02-14,中国,CN,Ningxia Hui Autonomous Region,Guyuan,5,0,2,0,68,3
2020-02-14,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,3,0,2,0,68,1
2020-02-14,中国,CN,Xinjiang Uygur Autonomous Region,,70,0,6,1,68,63
2020-02-14,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,23,0,2,0,68,21
2020-02-14,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,1,0,1,0,68,0
2020-02-14,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi,2,0,0,1,68,1
2020-02-14,中国,CN,Xinjiang Uygur Autonomous Region,Wujiaqu,1,0,0,0,68,1
2020-02-14,中国,CN,Taiwan,,18,0,1,0,68,17
2020-02-14,中国,CN,Hongkong,,56,0,1,1,68,54
2020-02-14,中国,CN,Macao,,10,0,3,0,68,7
2020-02-14,德国,DE,,,16,0,1,0,68,15
2020-02-14,西班牙,ES,,,2,0,0,0,68,2
2020-02-14,芬兰,FI,,,1,0,1,0,68,0
2020-02-14,法国,FR,,,11,0,0,0,68,11
2020-02-14,英国,GB,,,9,0,1,0,68,8
2020-02-14,印度,IN,,,3,0,0,0,68,3
2020-02-14,意大利,IT,,,3,0,0,0,68,3
2020-02-14,日本,JP,,,251,0,1,1,68,249
2020-02-14,柬埔寨,KH,,,1,0,0,0,68,1
2020-02-14,韩国,KR,,,28,0,7,0,68,21
2020-02-14,斯里兰卡,LK,,,1,0,1,0,68,0
2020-02-14,马来西亚,MY,,,19,0,3,0,68,16
2020-02-14,尼泊尔,NP,,,1,0,1,0,68,0
2020-02-14,菲律宾,PH,,,3,0,1,1,68,1
2020-02-14,俄罗斯,RU,,,2,0,2,0,68,0
2020-02-14,瑞典,SE,,,1,0,0,0,68,1
2020-02-14,新加坡,SG,,,58,0,15,0,68,43
2020-02-14,泰国,TH,,,33,0,10,0,68,23
2020-02-14,美国,US,,,15,0,3,0,68,12
2020-02-14,越南,VN,,,16,0,5,0,68,11
2020-02-15,阿联酋,AE,,,8,0,3,0,69,5
2020-02-15,澳大利亚,AU,,,15,0,5,0,69,10
2020-02-15,比利时,BE,,,1,0,0,0,69,1
2020-02-15,加拿大,CA,,,8,0,1,0,69,7
2020-02-15,中国,CN,,,68584,8229,9425,1666,69,57493
2020-02-15,中国,CN,Beijing,,380,0,105,4,69,271
2020-02-15,中国,CN,Tianjin,,122,0,37,3,69,82
2020-02-15,中国,CN,Hebei Province,,300,0,100,3,69,197
2020-02-15,中国,CN,Hebei Province,Shijiazhuang,27,0,7,0,69,20
2020-02-15,中国,CN,Hebei Province,Tangshan,46,0,9,0,69,37
2020-02-15,中国,CN,Hebei Province,Qinhuangdao,10,0,3,0,69,7
2020-02-15,中国,CN,Hebei Province,Handan,31,0,9,0,69,22
2020-02-15,中国,CN,Hebei Province,Xingtai,22,0,10,1,69,11
2020-02-15,中国,CN,Hebei Province,Baoding,32,0,17,0,69,15
2020-02-15,中国,CN,Hebei Province,Zhangjiakou,33,0,9,0,69,24
2020-02-15,中国,CN,Hebei Province,Chengde,7,0,2,0,69,5
2020-02-15,中国,CN,Hebei Province,Cangzhou,46,0,14,2,69,30
2020-02-15,中国,CN,Hebei Province,Langfang,29,0,12,0,69,17
2020-02-15,中国,CN,Hebei Province,Hengshui,8,0,4,0,69,4
2020-02-15,中国,CN,Shanxi Province,,128,0,46,0,69,82
2020-02-15,中国,CN,Shanxi Province,Taiyuan,19,0,3,0,69,16
2020-02-15,中国,CN,Shanxi Province,Datong,12,0,4,0,69,8
2020-02-15,中国,CN,Shanxi Province,Yangquan,4,0,0,0,69,4
2020-02-15,中国,CN,Shanxi Province,Changzhi,8,0,0,0,69,8
2020-02-15,中国,CN,Shanxi Province,Jincheng,8,0,2,0,69,6
2020-02-15,中国,CN,Shanxi Province,Shuozhou,7,0,2,0,69,5
2020-02-15,中国,CN,Shanxi Province,Jinzhong,35,0,11,0,69,24
2020-02-15,中国,CN,Shanxi Province,Yuncheng,19,0,13,0,69,6
2020-02-15,中国,CN,Shanxi Province,Xinzhou,7,0,0,0,69,7
2020-02-15,中国,CN,Shanxi Province,Linfen,2,0,1,0,69,1
2020-02-15,中国,CN,Shanxi Province,Luliang,6,0,6,0,69,0
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,,70,0,7,0,69,63
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Hohhot,7,0,0,0,69,7
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Baotou,11,0,0,0,69,11
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Wuhai,2,0,0,0,69,2
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Chifeng,7,0,2,0,69,5
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Tongliao,6,0,0,0,69,6
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Erdos,11,0,2,0,69,9
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Hulunbeier,6,0,1,0,69,5
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Bayannaoer,8,0,0,0,69,8
2020-02-15,中国,CN,Inner Mongolia Autonomous Region,Wulanchabu,3,0,0,0,69,3
2020-02-15,中国,CN,Liaoning Province,,120,0,32,1,69,87
2020-02-15,中国,CN,Liaoning Province,Shenyang,28,0,9,0,69,19
2020-02-15,中国,CN,Liaoning Province,Dalian,18,0,5,0,69,13
2020-02-15,中国,CN,Liaoning Province,Anshan,4,0,0,0,69,4
2020-02-15,中国,CN,Liaoning Province,Benxi,3,0,1,0,69,2
2020-02-15,中国,CN,Liaoning Province,Dandong,7,0,4,0,69,3
2020-02-15,中国,CN,Liaoning Province,Jinzhou,12,0,6,0,69,6
2020-02-15,中国,CN,Liaoning Province,Yingkou,1,0,1,0,69,0
2020-02-15,中国,CN,Liaoning Province,Fuxin,8,0,0,0,69,8
2020-02-15,中国,CN,Liaoning Province,Liaoyang,3,0,2,0,69,1
2020-02-15,中国,CN,Liaoning Province,Panjin,11,0,0,0,69,11
2020-02-15,中国,CN,Liaoning Province,Tieling,7,0,1,0,69,6
2020-02-15,中国,CN,Liaoning Province,Sunny,6,0,2,0,69,4
2020-02-15,中国,CN,Liaoning Province,Huludao,11,0,0,1,69,10
2020-02-15,中国,CN,Jilin Province,,89,0,28,1,69,60
2020-02-15,中国,CN,Jilin Province,Changchun,44,0,14,0,69,30
2020-02-15,中国,CN,Jilin Province,Jilin,5,0,3,0,69,2
2020-02-15,中国,CN,Jilin Province,Siping,14,0,2,1,69,11
2020-02-15,中国,CN,Jilin Province,Gongzhuling,6,0,2,0,69,4
2020-02-15,中国,CN,Jilin Province,Liaoyuan,7,0,1,0,69,6
2020-02-15,中国,CN,Jilin Province,Tonghua,3,0,0,0,69,3
2020-02-15,中国,CN,Jilin Province,Matsubara,2,0,1,0,69,1
2020-02-15,中国,CN,Jilin Province,Baicheng,1,0,0,0,69,1
2020-02-15,中国,CN,Heilongjiang Province,,445,0,70,11,69,364
2020-02-15,中国,CN,Heilongjiang Province,Harbin,167,0,30,3,69,134
2020-02-15,中国,CN,Heilongjiang Province,Qiqihar,36,0,8,1,69,27
2020-02-15,中国,CN,Heilongjiang Province,Jixi,45,0,1,0,69,44
2020-02-15,中国,CN,Heilongjiang Province,Hegang,5,0,2,0,69,3
2020-02-15,中国,CN,Heilongjiang Province,Shuangyashan,48,0,1,2,69,45
2020-02-15,中国,CN,Heilongjiang Province,Daqing,19,0,2,1,69,16
2020-02-15,中国,CN,Heilongjiang Province,Jiamusi,15,0,7,0,69,8
2020-02-15,中国,CN,Heilongjiang Province,Qitaihe,16,0,4,0,69,12
2020-02-15,中国,CN,Heilongjiang Province,Mudanjiang,12,0,1,0,69,11
2020-02-15,中国,CN,Heilongjiang Province,Heihe,13,0,0,0,69,13
2020-02-15,中国,CN,Heilongjiang Province,Suihua,46,0,7,4,69,35
2020-02-15,中国,CN,Shanghai,,328,0,124,1,69,203
2020-02-15,中国,CN,Jiangsu Province,,617,0,190,0,69,427
2020-02-15,中国,CN,Jiangsu Province,Nanjing,91,0,27,0,69,64
2020-02-15,中国,CN,Jiangsu Province,Wuxi,52,0,18,0,69,34
2020-02-15,中国,CN,Jiangsu Province,Xuzhou,77,0,23,0,69,54
2020-02-15,中国,CN,Jiangsu Province,Changzhou,43,0,11,0,69,32
2020-02-15,中国,CN,Jiangsu Province,Suzhou,86,0,26,0,69,60
2020-02-15,中国,CN,Jiangsu Province,Nantong,40,0,15,0,69,25
2020-02-15,中国,CN,Jiangsu Province,Lianyungang,46,0,12,0,69,34
2020-02-15,中国,CN,Jiangsu Province,Huaian,60,0,11,0,69,49
2020-02-15,中国,CN,Jiangsu Province,Yancheng,27,0,9,0,69,18
2020-02-15,中国,CN,Jiangsu Province,Yangzhou,21,0,7,0,69,14
2020-02-15,中国,CN,Jiangsu Province,Zhenjiang,12,0,4,0,69,8
2020-02-15,中国,CN,Jiangsu Province,Taizhou,37,0,16,0,69,21
2020-02-15,中国,CN,Jiangsu Province,Suqian,12,0,7,0,69,5
2020-02-15,中国,CN,Zhejiang Province,,1167,0,437,0,69,730
2020-02-15,中国,CN,Zhejiang Province,Hangzhou,166,0,73,0,69,93
2020-02-15,中国,CN,Zhejiang Province,Ningbo,154,0,46,0,69,108
2020-02-15,中国,CN,Zhejiang Province,Wenzhou,499,0,169,0,69,330
2020-02-15,中国,CN,Zhejiang Province,Jiaxing,43,0,10,0,69,33
2020-02-15,中国,CN,Zhejiang Province,Huzhou,10,0,4,0,69,6
2020-02-15,中国,CN,Zhejiang Province,Shaoxing,42,0,17,0,69,25
2020-02-15,中国,CN,Zhejiang Province,Jinhua,55,0,24,0,69,31
2020-02-15,中国,CN,Zhejiang Province,Quzhou,21,0,9,0,69,12
2020-02-15,中国,CN,Zhejiang Province,Zhoushan,10,0,5,0,69,5
2020-02-15,中国,CN,Zhejiang Province,Taizhou,145,0,60,0,69,85
2020-02-15,中国,CN,Zhejiang Province,Lishui,17,0,10,0,69,7
2020-02-15,中国,CN,Anhui Province,,962,0,232,6,69,724
2020-02-15,中国,CN,Anhui Province,Hefei,168,0,38,1,69,129
2020-02-15,中国,CN,Anhui Province,Wuhu,31,0,10,0,69,21
2020-02-15,中国,CN,Anhui Province,Bengbu,153,0,7,5,69,141
2020-02-15,中国,CN,Anhui Province,Huainan,23,0,6,0,69,17
2020-02-15,中国,CN,Anhui Province,Ma'anshan,35,0,10,0,69,25
2020-02-15,中国,CN,Anhui Province,Huaibei,26,0,8,0,69,18
2020-02-15,中国,CN,Anhui Province,Tongling,28,0,10,0,69,18
2020-02-15,中国,CN,Anhui Province,Anqing,82,0,33,0,69,49
2020-02-15,中国,CN,Anhui Province,Huangshan,9,0,1,0,69,8
2020-02-15,中国,CN,Anhui Province,Chuzhou,13,0,7,0,69,6
2020-02-15,中国,CN,Anhui Province,Fuyang,150,0,28,0,69,122
2020-02-15,中国,CN,Anhui Province,Suzhou,39,0,11,0,69,28
2020-02-15,中国,CN,Anhui Province,Lu'an,63,0,15,0,69,48
2020-02-15,中国,CN,Anhui Province,Bozhou,107,0,25,0,69,82
2020-02-15,中国,CN,Anhui Province,Chizhou,17,0,4,0,69,13
2020-02-15,中国,CN,Anhui Province,Xuancheng,6,0,4,0,69,2
2020-02-15,中国,CN,Fujian Province,,287,0,77,0,69,210
2020-02-15,中国,CN,Fujian Province,Fuzhou,66,0,20,0,69,46
2020-02-15,中国,CN,Fujian Province,Xiamen,34,0,5,0,69,29
2020-02-15,中国,CN,Fujian Province,Putian,55,0,10,0,69,45
2020-02-15,中国,CN,Fujian Province,Sanming,13,0,3,0,69,10
2020-02-15,中国,CN,Fujian Province,Quanzhou,46,0,13,0,69,33
2020-02-15,中国,CN,Fujian Province,Zhangzhou,20,0,4,0,69,16
2020-02-15,中国,CN,Fujian Province,Nanping,20,0,5,0,69,15
2020-02-15,中国,CN,Fujian Province,Longyan,6,0,1,0,69,5
2020-02-15,中国,CN,Fujian Province,Ningde,25,0,6,0,69,19
2020-02-15,中国,CN,Jiangxi,,925,0,239,1,69,685
2020-02-15,中国,CN,Jiangxi,Nanchang,222,0,72,0,69,150
2020-02-15,中国,CN,Jiangxi,Jingdezhen,5,0,1,0,69,4
2020-02-15,中国,CN,Jiangxi,Pingxiang,32,0,4,0,69,28
2020-02-15,中国,CN,Jiangxi,Jiujiang,115,0,18,0,69,97
2020-02-15,中国,CN,Jiangxi,Xinyu,127,0,34,0,69,93
2020-02-15,中国,CN,Jiangxi,Yingtan,18,0,3,0,69,15
2020-02-15,中国,CN,Jiangxi,Ganzhou,76,0,14,1,69,61
2020-02-15,中国,CN,Jiangxi,Ji'an,20,0,7,0,69,13
2020-02-15,中国,CN,Jiangxi,Yichun,102,0,20,0,69,82
2020-02-15,中国,CN,Jiangxi,Fuzhou,72,0,17,0,69,55
2020-02-15,中国,CN,Jiangxi,Shangrao,123,0,20,0,69,103
2020-02-15,中国,CN,Shandong Province,,537,0,164,2,69,371
2020-02-15,中国,CN,Shandong Province,Jinan,47,0,11,0,69,36
2020-02-15,中国,CN,Shandong Province,Qingdao,56,0,21,1,69,34
2020-02-15,中国,CN,Shandong Province,Zibo,29,0,4,0,69,25
2020-02-15,中国,CN,Shandong Province,Zaozhuang,24,0,4,0,69,20
2020-02-15,中国,CN,Shandong Province,Yantai,46,0,13,0,69,33
2020-02-15,中国,CN,Shandong Province,Weifang,42,0,7,0,69,35
2020-02-15,中国,CN,Shandong Province,Jining,49,0,18,0,69,31
2020-02-15,中国,CN,Shandong Province,Tai'an,32,0,5,0,69,27
2020-02-15,中国,CN,Shandong Province,Weihai,38,0,9,0,69,29
2020-02-15,中国,CN,Shandong Province,sunshine,16,0,2,0,69,14
2020-02-15,中国,CN,Shandong Province,Linyi,47,0,25,0,69,22
2020-02-15,中国,CN,Shandong Province,Texas,36,0,7,1,69,28
2020-02-15,中国,CN,Shandong Province,Liaocheng,38,0,10,0,69,28
2020-02-15,中国,CN,Shandong Province,Binzhou,14,0,9,0,69,5
2020-02-15,中国,CN,Shandong Province,Heze,18,0,10,0,69,8
2020-02-15,中国,CN,Henan Province,,1231,0,397,13,69,821
2020-02-15,中国,CN,Henan Province,Zhengzhou,144,0,61,0,69,83
2020-02-15,中国,CN,Henan Province,Kaifeng,25,0,6,0,69,19
2020-02-15,中国,CN,Henan Province,Luoyang,31,0,9,0,69,22
2020-02-15,中国,CN,Henan Province,Pingdingshan,58,0,19,1,69,38
2020-02-15,中国,CN,Henan Province,Anyang,51,0,18,0,69,33
2020-02-15,中国,CN,Henan Province,Hebi,19,0,4,0,69,15
2020-02-15,中国,CN,Henan Province,Xinxiang,55,0,10,2,69,43
2020-02-15,中国,CN,Henan Province,Jiaozuo,30,0,5,1,69,24
2020-02-15,中国,CN,Henan Province,Puyang,17,0,2,0,69,15
2020-02-15,中国,CN,Henan Province,Xuchang,37,0,7,0,69,30
2020-02-15,中国,CN,Henan Province,Luohe,34,0,9,0,69,25
2020-02-15,中国,CN,Henan Province,Sanmenxia,7,0,4,0,69,3
2020-02-15,中国,CN,Henan Province,Nanyang,150,0,50,2,69,98
2020-02-15,中国,CN,Henan Province,Shangqiu,90,0,30,2,69,58
2020-02-15,中国,CN,Henan Province,Xinyang,252,0,64,2,69,186
2020-02-15,中国,CN,Henan Province,Zhoukou,70,0,23,0,69,47
2020-02-15,中国,CN,Henan Province,Zhumadian,138,0,59,0,69,79
2020-02-15,中国,CN,Henan Province,Jiyuan,4,0,0,0,69,4
2020-02-15,中国,CN,Hubei Province,,56249,0,5623,1596,69,49030
2020-02-15,中国,CN,Hubei Province,Wuhan,37914,0,2602,1123,69,34189
2020-02-15,中国,CN,Hubei Province,Yellowstone,980,0,178,13,69,789
2020-02-15,中国,CN,Hubei Province,Shiyan,597,0,101,2,69,494
2020-02-15,中国,CN,Hubei Province,Yichang,906,0,92,15,69,799
2020-02-15,中国,CN,Hubei Province,Xiangyang,1128,0,85,18,69,1025
2020-02-15,中国,CN,Hubei Province,Ezhou,1192,0,199,33,69,960
2020-02-15,中国,CN,Hubei Province,Jingmen,902,0,112,28,69,762
2020-02-15,中国,CN,Hubei Province,Xiaogan,3114,0,313,62,69,2739
2020-02-15,中国,CN,Hubei Province,Jingzhou,1478,0,193,32,69,1253
2020-02-15,中国,CN,Hubei Province,Huanggang,2817,0,611,68,69,2138
2020-02-15,中国,CN,Hubei Province,Xianning,840,0,127,8,69,705
2020-02-15,中国,CN,Hubei Province,Suizhou,1232,0,96,19,69,1117
2020-02-15,中国,CN,Hubei Province,Xiantao,514,0,63,17,69,434
2020-02-15,中国,CN,Hubei Province,Qianjiang,116,0,12,5,69,99
2020-02-15,中国,CN,Hubei Province,Tianmen,422,0,21,10,69,391
2020-02-15,中国,CN,Hunan Province,,1004,0,430,3,69,571
2020-02-15,中国,CN,Hunan Province,Changsha,241,0,73,0,69,168
2020-02-15,中国,CN,Hunan Province,Zhuzhou,78,0,29,0,69,49
2020-02-15,中国,CN,Hunan Province,Xiangtan,35,0,14,0,69,21
2020-02-15,中国,CN,Hunan Province,Hengyang,47,0,28,0,69,19
2020-02-15,中国,CN,Hunan Province,Shaoyang,100,0,59,1,69,40
2020-02-15,中国,CN,Hunan Province,Yueyang,153,0,51,1,69,101
2020-02-15,中国,CN,Hunan Province,Changde,78,0,28,0,69,50
2020-02-15,中国,CN,Hunan Province,Zhangjiajie,5,0,4,0,69,1
2020-02-15,中国,CN,Hunan Province,Yiyang,59,0,25,0,69,34
2020-02-15,中国,CN,Hunan Province,Chenzhou,39,0,22,0,69,17
2020-02-15,中国,CN,Hunan Province,Yongzhou,43,0,27,0,69,16
2020-02-15,中国,CN,Hunan Province,Huaihua,40,0,28,0,69,12
2020-02-15,中国,CN,Hunan Province,Loudi,75,0,29,0,69,46
2020-02-15,中国,CN,Guangdong Province,,1316,0,436,2,69,878
2020-02-15,中国,CN,Guangdong Province,Canton,335,0,111,0,69,224
2020-02-15,中国,CN,Guangdong Province,Shaoguan,10,0,4,0,69,6
2020-02-15,中国,CN,Guangdong Province,Shenzhen,406,0,115,0,69,291
2020-02-15,中国,CN,Guangdong Province,Zhuhai,95,0,34,0,69,61
2020-02-15,中国,CN,Guangdong Province,Shantou,25,0,11,0,69,14
2020-02-15,中国,CN,Guangdong Province,Foshan,84,0,22,0,69,62
2020-02-15,中国,CN,Guangdong Province,Jiangmen,22,0,4,0,69,18
2020-02-15,中国,CN,Guangdong Province,Zhanjiang,22,0,11,0,69,11
2020-02-15,中国,CN,Guangdong Province,Maoming,13,0,3,0,69,10
2020-02-15,中国,CN,Guangdong Province,Zhaoqing,17,0,7,1,69,9
2020-02-15,中国,CN,Guangdong Province,Huizhou,58,0,26,0,69,32
2020-02-15,中国,CN,Guangdong Province,Meizhou,15,0,7,0,69,8
2020-02-15,中国,CN,Guangdong Province,Shanwei,5,0,1,0,69,4
2020-02-15,中国,CN,Guangdong Province,Heyuan,3,0,1,0,69,2
2020-02-15,中国,CN,Guangdong Province,Yangjiang,13,0,7,0,69,6
2020-02-15,中国,CN,Guangdong Province,Qingyuan,12,0,7,0,69,5
2020-02-15,中国,CN,Guangdong Province,Dongguan,81,0,7,1,69,73
2020-02-15,中国,CN,Guangdong Province,Zhongshan,65,0,31,0,69,34
2020-02-15,中国,CN,Guangdong Province,Chaozhou,5,0,1,0,69,4
2020-02-15,中国,CN,Guangdong Province,Jieyang,8,0,4,0,69,4
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,,237,0,46,2,69,189
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Nanning,49,0,11,0,69,38
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Liuzhou,24,0,8,0,69,16
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Guilin,31,0,8,0,69,23
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Wuzhou,5,0,5,0,69,0
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,North Sea,43,0,7,1,69,35
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Fangchenggang,17,0,1,0,69,16
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Qinzhou,8,0,1,0,69,7
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Guigang,8,0,2,0,69,6
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Yulin,10,0,1,0,69,9
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Baise,3,0,0,0,69,3
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Hezhou,4,0,0,0,69,4
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,Hechi,22,0,0,1,69,21
2020-02-15,中国,CN,Guangxi Zhuang Autonomous Region,guest,11,0,0,0,69,11
2020-02-15,中国,CN,Hainan,,162,0,39,4,69,119
2020-02-15,中国,CN,Hainan,Seaport,33,0,9,0,69,24
2020-02-15,中国,CN,Hainan,Sanya,54,0,15,1,69,38
2020-02-15,中国,CN,Hainan,Danzhou,15,0,2,0,69,13
2020-02-15,中国,CN,Hainan,Qionghai,6,0,1,1,69,4
2020-02-15,中国,CN,Hainan,Wenchang,3,0,1,0,69,2
2020-02-15,中国,CN,Hainan,Wanning,13,0,3,0,69,10
2020-02-15,中国,CN,Hainan,East,3,0,2,0,69,1
2020-02-15,中国,CN,Chongqing,,544,0,184,5,69,355
2020-02-15,中国,CN,Sichuan Province,,481,0,127,3,69,351
2020-02-15,中国,CN,Sichuan Province,Chengdu,139,0,44,1,69,94
2020-02-15,中国,CN,Sichuan Province,Zigong,9,0,2,0,69,7
2020-02-15,中国,CN,Sichuan Province,Panzhihua,13,0,10,0,69,3
2020-02-15,中国,CN,Sichuan Province,Luzhou,19,0,2,0,69,17
2020-02-15,中国,CN,Sichuan Province,Deyang,17,0,0,0,69,17
2020-02-15,中国,CN,Sichuan Province,Mianyang,22,0,5,0,69,17
2020-02-15,中国,CN,Sichuan Province,Guangyuan,6,0,2,0,69,4
2020-02-15,中国,CN,Sichuan Province,Suining,10,0,4,0,69,6
2020-02-15,中国,CN,Sichuan Province,Neijiang,22,0,5,0,69,17
2020-02-15,中国,CN,Sichuan Province,Leshan,3,0,2,0,69,1
2020-02-15,中国,CN,Sichuan Province,Nanchong,35,0,9,0,69,26
2020-02-15,中国,CN,Sichuan Province,Yibin,11,0,6,0,69,5
2020-02-15,中国,CN,Sichuan Province,Guang'an,30,0,8,0,69,22
2020-02-15,中国,CN,Sichuan Province,Florida,36,0,5,0,69,31
2020-02-15,中国,CN,Sichuan Province,Ya'an,7,0,2,0,69,5
2020-02-15,中国,CN,Sichuan Province,Bazhong,24,0,1,0,69,23
2020-02-15,中国,CN,Sichuan Province,Ziyang,3,0,2,0,69,1
2020-02-15,中国,CN,Guizhou Province,,144,0,37,1,69,106
2020-02-15,中国,CN,Guizhou Province,Guiyang,34,0,4,0,69,30
2020-02-15,中国,CN,Guizhou Province,Liupanshui,10,0,3,1,69,6
2020-02-15,中国,CN,Guizhou Province,Zunyi,31,0,5,0,69,26
2020-02-15,中国,CN,Guizhou Province,Anshun,4,0,0,0,69,4
2020-02-15,中国,CN,Guizhou Province,Bijie,23,0,5,0,69,18
2020-02-15,中国,CN,Guizhou Province,Tongren,10,0,7,0,69,3
2020-02-15,中国,CN,Yunnan Province,,169,0,42,0,69,127
2020-02-15,中国,CN,Yunnan Province,Kunming,48,0,8,0,69,40
2020-02-15,中国,CN,Yunnan Province,Qujing,13,0,5,0,69,8
2020-02-15,中国,CN,Yunnan Province,Yuxi,14,0,3,0,69,11
2020-02-15,中国,CN,Yunnan Province,Baoshan,9,0,2,0,69,7
2020-02-15,中国,CN,Yunnan Province,Zhaotong,25,0,2,0,69,23
2020-02-15,中国,CN,Yunnan Province,Lijiang,7,0,5,0,69,2
2020-02-15,中国,CN,Yunnan Province,Pu'er,4,0,1,0,69,3
2020-02-15,中国,CN,Yunnan Province,Lincang,1,0,1,0,69,0
2020-02-15,中国,CN,Tibet Autonomous Region,,1,0,1,0,69,0
2020-02-15,中国,CN,Tibet Autonomous Region,Lhasa,1,0,1,0,69,0
2020-02-15,中国,CN,Shaanxi Province,,232,0,53,0,69,179
2020-02-15,中国,CN,Shaanxi Province,Xi'an,114,0,25,0,69,89
2020-02-15,中国,CN,Shaanxi Province,Tongchuan,8,0,4,0,69,4
2020-02-15,中国,CN,Shaanxi Province,Baoji,13,0,7,0,69,6
2020-02-15,中国,CN,Shaanxi Province,Xianyang,17,0,5,0,69,12
2020-02-15,中国,CN,Shaanxi Province,Weinan,15,0,1,0,69,14
2020-02-15,中国,CN,Shaanxi Province,Hancheng,1,0,1,0,69,0
2020-02-15,中国,CN,Shaanxi Province,Yan'an,8,0,6,0,69,2
2020-02-15,中国,CN,Shaanxi Province,Hanzhong,21,0,1,0,69,20
2020-02-15,中国,CN,Shaanxi Province,Yulin,3,0,1,0,69,2
2020-02-15,中国,CN,Shaanxi Province,Good health,24,0,5,0,69,19
2020-02-15,中国,CN,Shaanxi Province,Shangluo,7,0,2,0,69,5
2020-02-15,中国,CN,Gansu province,,90,0,49,2,69,39
2020-02-15,中国,CN,Gansu province,Lanzhou,35,0,17,2,69,16
2020-02-15,中国,CN,Gansu province,Jinchang,1,0,1,0,69,0
2020-02-15,中国,CN,Gansu province,silver,4,0,1,0,69,3
2020-02-15,中国,CN,Gansu province,Tianshui,12,0,9,0,69,3
2020-02-15,中国,CN,Gansu province,Zhangye,2,0,2,0,69,0
2020-02-15,中国,CN,Gansu province,Pingliang,9,0,1,0,69,8
2020-02-15,中国,CN,Gansu province,Qingyang,3,0,2,0,69,1
2020-02-15,中国,CN,Gansu province,Dingxi,9,0,8,0,69,1
2020-02-15,中国,CN,Gansu province,Longnan,4,0,3,0,69,1
2020-02-15,中国,CN,Qinghai Province,,18,0,13,0,69,5
2020-02-15,中国,CN,Qinghai Province,Xining,15,0,10,0,69,5
2020-02-15,中国,CN,Ningxia Hui Autonomous Region,,70,0,33,0,69,37
2020-02-15,中国,CN,Ningxia Hui Autonomous Region,Yinchuan,33,0,20,0,69,13
2020-02-15,中国,CN,Ningxia Hui Autonomous Region,Shizuishan,1,0,1,0,69,0
2020-02-15,中国,CN,Ningxia Hui Autonomous Region,Wuzhong,27,0,6,0,69,21
2020-02-15,中国,CN,Ningxia Hui Autonomous Region,Guyuan,5,0,2,0,69,3
2020-02-15,中国,CN,Ningxia Hui Autonomous Region,Zhongwei,3,0,3,0,69,0
2020-02-15,中国,CN,Xinjiang Uygur Autonomous Region,,71,0,11,1,69,59
2020-02-15,中国,CN,Xinjiang Uygur Autonomous Region,Urumqi,23,0,3,0,69,20
2020-02-15,中国,CN,Xinjiang Uygur Autonomous Region,Turpan,2,0,1,0,69,1
2020-02-15,中国,CN,Xinjiang Uygur Autonomous Region,Shihezi,3,0,1,1,69,1
2020-02-15,中国,CN,Xinjiang Uygur Autonomous Region,Wujiaqu,2,0,0,0,69,2
2020-02-15,中国,CN,Taiwan,,18,0,2,0,69,16
2020-02-15,中国,CN,Hongkong,,56,0,1,1,69,54
2020-02-15,中国,CN,Macao,,10,0,3,0,69,7
2020-02-15,德国,DE,,,16,0,1,0,69,15
2020-02-15,埃及,EG,,,1,0,0,0,69,1
2020-02-15,西班牙,ES,,,2,0,0,0,69,2
2020-02-15,芬兰,FI,,,1,0,1,0,69,0
2020-02-15,法国,FR,,,11,0,0,1,69,10
2020-02-15,英国,GB,,,9,0,1,0,69,8
2020-02-15,印度,IN,,,3,0,0,0,69,3
2020-02-15,意大利,IT,,,3,0,0,0,69,3
2020-02-15,日本,JP,,,326,0,1,1,69,324
2020-02-15,柬埔寨,KH,,,1,0,1,0,69,0
